,id,smiles,MW,logP,TPSA,HA,h_acc,h_don,rings,MR,Rot_bonds,lipinski
582,LON-WEI-b2874fec-6,Cc1c(C(=O)N2CCC(C3CCNC3)CC2)cccc1-c1ccccn1,349.215412484,3.5187200000000027,45.230000000000004,26.0,3.0,1.0,4.0,104.01420000000005,3.0,0.0
583,LON-WEI-b2874fec-7,CCCOc1c(Cl)cc(C(=O)N2CCC(C3CCNC3)CC2)cc1OCC,394.202320532,3.989200000000003,50.8,27.0,4.0,1.0,3.0,108.01120000000006,7.0,0.0
584,LON-WEI-b2874fec-9,O=C(c1cccc(N2CCCNC2=O)c1)N1CCC(C2CCNC2)CC1,356.221226136,2.0679999999999996,64.68,26.0,3.0,2.0,4.0,101.40790000000005,3.0,0.0
585,LON-WEI-b2874fec-10,CN1CCN(c2ccc(F)cc2C(=O)N2CCC(C3CCNC3)CC2)CC1,374.24818983200004,2.0391999999999997,38.82,27.0,4.0,1.0,4.0,105.71420000000006,3.0,0.0
586,LON-WEI-b2874fec-11,Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(C)c1OC(F)F,352.19623451199993,3.3665400000000023,41.57000000000001,25.0,3.0,1.0,3.0,92.15220000000005,4.0,0.0
587,LON-WEI-b2874fec-12,CS(=O)(=O)c1ccccc1C(=O)N1CCC(C2CCNC2)CC1,336.150763628,1.5517999999999998,66.48,23.0,4.0,1.0,3.0,89.15600000000005,3.0,0.0
588,LON-WEI-b2874fec-13,CCc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(C2CCNC2)CC1,364.182063756,2.1142000000000003,66.48,25.0,4.0,1.0,3.0,98.53400000000006,4.0,0.0
589,LON-WEI-b2874fec-14,O=C(c1ccc2[nH]c(C(F)F)nc2c1)N1CCC(C2CCNC2)CC1,348.176167764,2.962200000000001,61.02,25.0,3.0,2.0,4.0,90.65490000000004,3.0,0.0
590,LON-WEI-b2874fec-15,O=C(Nc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,342.13682781599994,4.022400000000003,49.410000000000004,26.0,2.0,1.0,4.0,100.57020000000004,4.0,0.0
591,LON-WEI-b2874fec-16,O=C(Nc1ccc(Cl)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,376.097855464,4.675800000000003,49.410000000000004,27.0,2.0,1.0,4.0,105.58020000000003,4.0,0.0
592,LON-WEI-b2874fec-17,Cc1cccc(NC(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)n1,357.147726848,3.7258200000000015,62.300000000000004,27.0,3.0,1.0,4.0,103.10220000000004,4.0,0.0
593,LON-WEI-b2874fec-18,O=C(Nc1ccncc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,343.132076784,3.4174000000000024,62.300000000000004,26.0,3.0,1.0,4.0,98.36520000000004,4.0,0.0
594,LON-WEI-b2874fec-19,O=C(Nc1ccc(F)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,360.12740600399997,4.161500000000003,49.410000000000004,27.0,2.0,1.0,4.0,100.52820000000004,4.0,0.0
595,LON-WEI-b2874fec-20,COCCNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,324.14739249999997,2.146299999999999,58.64,24.0,3.0,1.0,3.0,90.38420000000006,6.0,0.0
596,LON-WEI-b2874fec-21,O=C(NCC1=[SH]C=CC1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,364.12454887999996,3.055200000000002,49.410000000000004,26.0,2.0,2.0,4.0,106.25820000000003,5.0,0.0
597,LON-WEI-b2874fec-22,O=C(NCCc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,370.16812794399993,3.742600000000003,49.410000000000004,28.0,2.0,1.0,4.0,108.65420000000005,6.0,0.0
598,LON-WEI-b2874fec-23,N#Cc1ccccc1NC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,367.132076784,3.8940800000000024,73.2,28.0,3.0,1.0,4.0,105.28520000000003,4.0,0.0
599,LON-WEI-b2874fec-24,O=C(Nc1cccc(F)c1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,360.12740600399997,4.161500000000003,49.410000000000004,27.0,2.0,1.0,4.0,100.52820000000004,4.0,0.0
600,LON-WEI-b2874fec-25,O=C(Nc1cccnc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,343.132076784,3.4174000000000024,62.300000000000004,26.0,3.0,1.0,4.0,98.36520000000004,4.0,0.0
601,LON-WEI-b2874fec-26,CNCC1CCCN(C(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)C1,377.210327104,2.8417000000000003,52.650000000000006,28.0,3.0,1.0,4.0,108.72920000000006,5.0,0.0
602,LON-WEI-b2874fec-27,CN(C)C(=O)C(CNC(=O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O)c1ccccc1,441.20524172399996,3.371900000000002,69.72,33.0,3.0,1.0,4.0,126.38520000000004,7.0,0.0
603,MAT-POS-3b536971-1,COc1ccc(Cl)cc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,402.098249388,3.0075000000000003,89.64999999999999,28.0,5.0,2.0,3.0,106.95290000000001,7.0,0.0
604,LON-WEI-f8a636e2-1,O=C(NCc1cccs1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,362.10889881599996,3.7616000000000023,49.410000000000004,26.0,3.0,1.0,4.0,101.66420000000004,5.0,0.0
605,EDJ-MED-12c115cc-1,O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc21,324.066555336,4.002900000000003,51.22,23.0,3.0,1.0,4.0,90.06070000000003,2.0,0.0
606,BEN-DND-93268d01-8,CC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1,276.15862588,0.49261999999999984,65.54,20.0,4.0,1.0,2.0,76.29770000000003,3.0,0.0
607,MAT-POS-6c284e65-1,CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,430.1560390360001,5.125100000000005,49.33,31.0,4.0,0.0,4.0,126.653,6.0,1.0
608,ALP-POS-c3a96089-4,CC(=O)Nc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)cn1,444.13530359200007,5.017500000000004,75.19,32.0,4.0,1.0,4.0,126.62970000000001,6.0,1.0
609,ALP-POS-869ac754-1,O=C(Nc1cncc2ccccc12)C1CCOc2cc(Cl)c(Cl)cc21,372.043233048,5.046400000000003,51.22,25.0,3.0,1.0,4.0,99.6877,2.0,1.0
610,ALP-UNI-3735e77e-2,O=C(Nc1cncc2ccccc12)C1CCOc2c(Cl)cc(Cl)cc21,372.043233048,5.046400000000003,51.22,25.0,3.0,1.0,4.0,99.6877,2.0,1.0
611,RAL-THA-2d450e86-6,O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12,314.062218904,4.208500000000002,41.99,22.0,2.0,1.0,3.0,85.48670000000003,3.0,0.0
612,RAL-THA-2d450e86-8,Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,310.08729078,4.3778200000000025,41.99,22.0,2.0,1.0,3.0,90.26570000000004,3.0,0.0
613,RAL-THA-2d450e86-14,O=C(Cc1cc(F)cc(Cl)c1)Nc1cncc2ccccc12,314.062218904,4.208500000000002,41.99,22.0,2.0,1.0,3.0,85.48670000000003,3.0,0.0
614,RAL-THA-2d450e86-16,O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,298.09176944399997,3.6942000000000013,41.99,22.0,2.0,1.0,3.0,80.43470000000003,3.0,0.0
615,RAL-THA-2d450e86-17,N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,321.066889684,3.9410800000000012,65.78,23.0,3.0,1.0,3.0,90.24370000000002,3.0,0.0
616,PET-UNK-dd44aeb6-2,O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,330.03266836399996,4.722800000000003,41.99,22.0,2.0,1.0,3.0,90.53870000000002,3.0,0.0
617,PET-UNK-dd44aeb6-1,O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,314.062218904,4.208500000000002,41.99,22.0,2.0,1.0,3.0,85.48670000000001,3.0,0.0
618,MAT-POS-3b92565d-1,COc1ccc(Cl)cc1CC(=O)Nc1cncc2ccccc12,326.0822054,4.078000000000002,51.22,23.0,3.0,1.0,3.0,92.08070000000002,4.0,0.0
619,ALP-POS-869ac754-1,O=C(Nc1cncc2ccccc12)C1CCOc2cc(Cl)c(Cl)cc21,372.043233048,5.046400000000003,51.22,25.0,3.0,1.0,4.0,99.6877,2.0,1.0
620,RAL-THA-05e671eb-10,O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,356.072783588,4.532100000000003,51.22,25.0,3.0,1.0,4.0,94.63570000000001,2.0,0.0
621,ALP-UNI-3735e77e-2,O=C(Nc1cncc2ccccc12)C1CCOc2c(Cl)cc(Cl)cc21,372.043233048,5.046400000000003,51.22,25.0,3.0,1.0,4.0,99.6877,2.0,1.0
622,RAL-THA-05e671eb-10,O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,356.072783588,4.532100000000003,51.22,25.0,3.0,1.0,4.0,94.63570000000001,2.0,0.0
